video_file,pose_file
GIVE,.npy
FRY,.npy
FAIL,.npy
GRANDPARENTS,GRANDPAR.npy
KNIGHT1,KNI.npy
SHARP2,SH.npy
ALLOFSUDDEN,ALLOFSU.npy
DRUG,.npy
TOTAL,T.npy
COOL3,C.npy
LONGAGO,LON.npy
BECOME,BE.npy
IMPROVE,IMP.npy
UNCERTAIN,UNCER.npy
GREET1,GR.npy
PREDICT,PRE.npy
UNTIL,U.npy
PROPOSE,PRO.npy
ASSIGN,AS.npy
TOSSOUT,TOS.npy
UPSET2,UP.npy
GRADUATESCHOOL,GRADUATESC.npy
SQUARE,SQ.npy
CATEPILLAR,CATEPI.npy
EMPTY2,EM.npy
APRIL,A.npy
PACK,.npy
DELEGATE,DELE.npy
THANKYOU,THAN.npy
SHAVE5,SH.npy
EACHOTHER,EACHO.npy
PRECIOUS,PREC.npy
WILLGO,WI.npy
LAYDOWN,LAY.npy
PARANOID,PARA.npy
ALASKA,AL.npy
EXPERIMENT,EXPERI.npy
ARTICLE,ART.npy
EVERYNIGHT,EVERYN.npy
GETTOGETHER,GETTOGE.npy
SANDALS,SAN.npy
KITE1,K.npy
DRAWER,DR.npy
CHAIR,C.npy
TRASH,T.npy
WAITER,WA.npy
DEODORANT,DEODO.npy
STUDENT,STU.npy
ROLLERSKATING,ROLLERSKA.npy
PSYCHOLOGIST,PSYCHOLO.npy
RIVER1,RI.npy
DEER,.npy
PANTS1,PA.npy
LETTUCE1,LETT.npy
SWING1,SW.npy
GORILLA,GOR.npy
POPCORN,POP.npy
BRIDESMAID,BRIDES.npy
CAMPING,CAM.npy
PEACH1,PE.npy
ELECTRICIAN,ELECTRI.npy
HAIR1,H.npy
HOMEWORK,HOME.npy
BRA1,.npy
FISHING1,FISH.npy
SALAD,S.npy
BLANKET,BLA.npy
CUP,.npy
CANDY1,CA.npy
DOLPHIN1,DOLP.npy
MOON,.npy
COUNSELOR,COUNS.npy
DORMITORY,DORMI.npy
SOAP1,S.npy
PILLOW1,PIL.npy
BRUSH,B.npy
HORSE,H.npy
COFFEE,CO.npy
ISLAND,IS.npy
MILK1,M.npy
DIAPER,DI.npy
DUMB,.npy
MOP1,.npy
HUMBLE,HU.npy
ENGLISH,ENG.npy
TIE1,.npy
DINOSAUR1,DINOS.npy
TABLE,T.npy
POTATO,PO.npy
ANGEL,A.npy
MONTH,M.npy
CHEAT1,CH.npy
COMPUTER,COMP.npy
DEVIL,D.npy
DANCER,DA.npy
CEREAL,CE.npy
LANGUAGE,LANG.npy
INSULT,IN.npy
NEPHEW,NE.npy
CAT1,.npy
SANDWICH1,SANDW.npy
ROOM,.npy
SCIENTIST,SCIEN.npy
PROMISE,PRO.npy
SPAGHETTI,SPAGH.npy
PLUNGER,PLU.npy
UMBRELLA,UMBR.npy
WINDMILL1,WINDM.npy
SCISSORS,SCIS.npy
BAG1,.npy
CHANCE,CH.npy
RAZOR1,RA.npy
CURTAIN,CUR.npy
CLOUD2,CL.npy
BUTTER,BU.npy
SHORTS,SH.npy
GRASS,G.npy
BAKE1,B.npy
FRENCHFRIES,FRENCHF.npy
ROCK,.npy
STRAWBERRY1,STRAWBE.npy
PRIDE,P.npy
ORANGE,OR.npy
SURGEON,SUR.npy
BOWLING1,BOWL.npy
TEACHER,TEA.npy
WHISTLE1,WHIS.npy
BREAD,B.npy
PLAYGROUND,PLAYGR.npy
VERB,.npy
CARROT1,CAR.npy
CAFETERIA,CAFET.npy
CALENDAR1,CALEN.npy
CLOWN,C.npy
WITCH1,WI.npy
MECHANIC1,MECHA.npy
MOUNTAIN1,MOUNT.npy
BIOLOGY,BIO.npy
BASEBALL,BASE.npy
TENNIS,TE.npy
LIBRARY,LIB.npy
ASIA,.npy
LAZY,.npy
ICECREAM,ICEC.npy
GUITAR,GU.npy
FIREMAN1,FIRE.npy
SSHH,.npy
EGGBEATER,EGGBE.npy
GIFT,.npy
SWITZERLAND,SWITZER.npy
TEAM,.npy
WANT1,W.npy
WALL,.npy
VITAMINS,VITA.npy
BACKOUT,BAC.npy
FILTER,FI.npy
BASKET1,BAS.npy
NAILCLIPPER,NAILCLI.npy
DODO,.npy
GRENADE,GRE.npy
LUNCH2,LU.npy
FRACTION,FRAC.npy
SERVE1,SE.npy
PEEKABOO,PEEK.npy
SINK,.npy
EACH,.npy
VIEW,.npy
ENTER,E.npy
PSYCHOLOGY,PSYCHO.npy
FLUTE,F.npy
WORKOUT,WOR.npy
STICKY,ST.npy
CHAIN,C.npy
SHARK1,SH.npy
CHASE,C.npy
SOCCER2,SOC.npy
FALLINGASLEEP,FALLINGAS.npy
BOXING,BO.npy
TAKECARE,TAKE.npy
PEACH2,PE.npy
ANSWER,AN.npy
DECLINE,DEC.npy
DISCUSS,DIS.npy
ROBOT,R.npy
MELT,.npy
EDGE,.npy
SUCK,.npy
ROUGH,R.npy
PET1,.npy
SIGNATURE,SIGNA.npy
GRAY,.npy
HEAVY,H.npy
HURDLE/TRIP2,T.npy
PEAS2,P.npy
BEAVER,BE.npy
FAN,.npy
GARLIC,GA.npy
TRUCK1,TR.npy
JUICE2,JU.npy
TOY2,.npy
MEXICAN2,MEXI.npy
HANDSOME3,HANDS.npy
FRIENDSNOMORE1,FRIENDSNOM.npy
DIP2,.npy
ARM2,.npy
LOCKER,LO.npy
POSITIVE,POSI.npy
STETHOSCOPE3,STETHOSC.npy
BOOTS1,BO.npy
GRAPES2,GRA.npy
MAGNET1,MAG.npy
DROWN2,DR.npy
FILE1,F.npy
STETHOSCOPE4,STETHOSC.npy
BRA2,.npy
CHEW2MOUTH,CHEW2M.npy
ENVELOPE4,ENVEL.npy
PET2,.npy
SIGNLANGUAGE,SIGNLANG.npy
ENVELOPE5,ENVEL.npy
GUN1,.npy
LIGHTCANDLE,LIGHTCA.npy
FRENCH,FR.npy
PARACHUTE2,PARACH.npy
CALENDAR2,CALEN.npy
CLOCK2,CL.npy
RUSSIA,RU.npy
TV,.npy
MAGIC,M.npy
WHATFOR3,WHAT.npy
LINE,.npy
CAPTION,CAP.npy
ENJOY,E.npy
WANT2,W.npy
KNITTING2,KNITT.npy
DART,.npy
SURE,.npy
EAGLE1,EA.npy
LOBSTER2,LOBS.npy
CANDLE,CA.npy
CONDUCT2,COND.npy
SANDWICH3,SANDW.npy
NECKLACE2,NECKL.npy
SWIM2,S.npy
BUN,.npy
TEAR,.npy
SECRET,SE.npy
HOUSE,H.npy
DOLL,.npy
TANKTOP,TAN.npy
HAIRCUT,HAI.npy
ADULT,A.npy
JUGGLE,JU.npy
ORAL,.npy
SCAN,.npy
HOTCOMPETITION,HOTCOMPETI.npy
CORKSCREW2,CORKSC.npy
THEY2,T.npy
TAIL1,T.npy
EARN,.npy
BICYCLE,BIC.npy
STEAK,S.npy
THIRSTY,THI.npy
SMOKING,SMO.npy
PATIENT3,PATI.npy
DROWN3,DR.npy
PAINT,P.npy
STOCKINGS,STOCK.npy
LOCK2,L.npy
EAR,.npy
PERSISTENT,PERSIS.npy
FEBRUARY,FEBR.npy
TROPHY,TR.npy
HEAR1,H.npy
STAND2,ST.npy
LESS,.npy
DICE,.npy
YOUNG,Y.npy
IMPACT,IM.npy
INTERPRETER,INTERPR.npy
EAGLE2,EA.npy
RELAX1,RE.npy
PRINCE,PR.npy
STUCK,S.npy
OHISEE,OH.npy
RAT,.npy
SHAME,S.npy
OFFHAND,OFF.npy
CIRCLE,CI.npy
GLASS2,GL.npy
PEANUTBUTTER,PEANUTBU.npy
BELT2,B.npy
TODAY,T.npy
OPENBOOK,OPEN.npy
USE,.npy
WEIGHT,WE.npy
CHARGECARD,CHARGE.npy
SHARK2,SH.npy
HANDSOME4,HANDS.npy
ROCKET2,ROC.npy
OPENWALLET,OPENWA.npy
CREATE,CR.npy
SILVER,SI.npy
PLENTY,PL.npy
CHANGE,CH.npy
OBVIOUS,OBV.npy
PHARMACIST,PHARMA.npy
BEE2,.npy
SPRING,SP.npy
REFLECT,REF.npy
BIND,.npy
CAPE,.npy
BULLDOZER,BULLD.npy
MISSING,MIS.npy
IMMERSE,IMM.npy
TAKEOFF1,TAKE.npy
TRUEBUSINESS,TRUEBUSI.npy
AUDIENCE,AUDI.npy
WRAP,.npy
PENGUIN,PEN.npy
DELINQUENT,DELINQ.npy
PJS,.npy
DANGER,DA.npy
SPENDLOTSOFMONEY,SPENDLOTSOFM.npy
UNIQUE,UN.npy
BEG,.npy
BOMB,.npy
CHIN,.npy
SWING2,SW.npy
SOFT,.npy
CARACCIDENT,CARACCI.npy
FIRETRUCK,FIRET.npy
CLAUSE,CL.npy
WHITE,W.npy
PUT,.npy
SUPPORT1,SUPP.npy
CLUELESS,CLUE.npy
TWINS1,TW.npy
WASHFACE1,WASHF.npy
PLAIN,P.npy
HEARTTOUCH,HEARTT.npy
FREE,.npy
CANCER1,CAN.npy
SLED1,S.npy
CAMEL,C.npy
TOAGOAL,TOA.npy
KNOCK,K.npy
BOW4,.npy
BRAILLE,BRA.npy
RUNOUTOF,RUNO.npy
FENCING,FEN.npy
DESSERT,DES.npy
MUSCLE,MU.npy
SLIDE1,SL.npy
HIGHHEELS,HIGHH.npy
ECLIPSE,ECL.npy
BUTTONS,BUT.npy
GUM,.npy
RACE,.npy
LICK2,L.npy
OPERATEMACHINE,OPERATEMAC.npy
LIPS,.npy
RUIN,.npy
UNICORN,UNI.npy
BACKYARD,BACK.npy
KISSONCHEEK,KISSONC.npy
BUFFALO,BUF.npy
SHOULD,SH.npy
PINON,P.npy
CURIOUS,CUR.npy
NAIL,.npy
MELON,M.npy
FIX,.npy
ARGUE,A.npy
SEVEN,S.npy
DININGROOM,DINING.npy
VAGINA,VA.npy
HOLD1,H.npy
REFRIGERATOR,REFRIGER.npy
TAPE,.npy
MICROPHONE,MICROP.npy
NEXTTO,NE.npy
ARCHEOLOGY,ARCHEO.npy
OCEAN,O.npy
RIDE2,R.npy
PERMISSION,PERMIS.npy
SKUNK,S.npy
CONVINCE1,CONVI.npy
HALF,.npy
SOUR,.npy
SNAIL,S.npy
WEEKEND,WEE.npy
VISUALIZE,VISUA.npy
SCORE,S.npy
STAMP2,ST.npy
NEWSTOME,NEWS.npy
FENCE1,FE.npy
IMMATURE,IMMA.npy
BACKUP,BA.npy
THINKEXPAND,THINKEX.npy
CELERY,CE.npy
DOCUMENT,DOCU.npy
DREADLOCKS,DREADL.npy
PROGRAM,PRO.npy
VERY,.npy
SAXOPHONE,SAXOP.npy
BUSTED,BU.npy
HANDSOFF,HAND.npy
TIMEPROGRESS,TIMEPROG.npy
RESIST,RE.npy
NEEDLE,NE.npy
SOUND,S.npy
SIREN,S.npy
DUTY,.npy
MEMORIZE,MEMO.npy
PROTEST,PRO.npy
BOIL2,B.npy
ONEMORE1,ONEM.npy
SPILL1,SP.npy
SELF,.npy
DEVELOP2,DEVE.npy
SHARPEN1,SHAR.npy
TOP,.npy
TOW2,.npy
AREA,.npy
PHILOSOPHY,PHILOS.npy
SSHH,.npy
EGGBEATER,EGGBE.npy
GIFT,.npy
SWITZERLAND,SWITZER.npy
TEAM,.npy
WANT1,W.npy
WALL,.npy
VITAMINS,VITA.npy
BACKOUT,BAC.npy
FILTER,FI.npy
BASKET1,BAS.npy
NAILCLIPPER,NAILCLI.npy
DODO,.npy
GRENADE,GRE.npy
LUNCH2,LU.npy
MARRY,M.npy
FRACTION,FRAC.npy
SERVE1,SE.npy
PEEKABOO,PEEK.npy
SINK,.npy
EACH,.npy
VIEW,.npy
LICK1,L.npy
ENTER,E.npy
PSYCHOLOGY,PSYCHO.npy
FLUTE,F.npy
WORKOUT,WOR.npy
STICKY,ST.npy
CHAIN,C.npy
SHARK1,SH.npy
CHASE,C.npy
SOCCER2,SOC.npy
FALLINGASLEEP,FALLINGAS.npy
BOXING,BO.npy
TAKECARE,TAKE.npy
PEACH2,PE.npy
ANSWER,AN.npy
DECLINE,DEC.npy
DISCUSS,DIS.npy
ROBOT,R.npy
MELT,.npy
EDGE,.npy
SUCK,.npy
ROUGH,R.npy
PET1,.npy
SIGNATURE,SIGNA.npy
GRAY,.npy
HEAVY,H.npy
HURDLE/TRIP2,T.npy
PEAS2,P.npy
BEAVER,BE.npy
FAN,.npy
GARLIC,GA.npy
TRUCK1,TR.npy
JUICE2,JU.npy
TOY2,.npy
MEXICAN2,MEXI.npy
HANDSOME3,HANDS.npy
FRIENDSNOMORE1,FRIENDSNOM.npy
DIP2,.npy
ARM2,.npy
POSITIVE,POSI.npy
STETHOSCOPE3,STETHOSC.npy
BOOTS1,BO.npy
GRAPES2,GRA.npy
MAGNET1,MAG.npy
DROWN2,DR.npy
FILE1,F.npy
STETHOSCOPE4,STETHOSC.npy
BRA2,.npy
CHEW2MOUTH,CHEW2M.npy
ENVELOPE4,ENVEL.npy
PET2,.npy
SIGNLANGUAGE,SIGNLANG.npy
ENVELOPE5,ENVEL.npy
GUN1,.npy
LIGHTCANDLE,LIGHTCA.npy
FRENCH,FR.npy
PARACHUTE2,PARACH.npy
CALENDAR2,CALEN.npy
CLOCK2,CL.npy
RUSSIA,RU.npy
TV,.npy
MAGIC,M.npy
WHATFOR3,WHAT.npy
LINE,.npy
CAPTION,CAP.npy
ENJOY,E.npy
WANT2,W.npy
KNITTING2,KNITT.npy
DART,.npy
SURE,.npy
EAGLE1,EA.npy
LOBSTER2,LOBS.npy
CANDLE,CA.npy
CONDUCT2,COND.npy
SANDWICH3,SANDW.npy
NECKLACE2,NECKL.npy
SWIM2,S.npy
BUN,.npy
TEAR,.npy
SECRET,SE.npy
HOUSE,H.npy
DOLL,.npy
TANKTOP,TAN.npy
HAIRCUT,HAI.npy
ADULT,A.npy
JUGGLE,JU.npy
ORAL,.npy
SCAN,.npy
HOTCOMPETITION,HOTCOMPETI.npy
CORKSCREW2,CORKSC.npy
THEY2,T.npy
TAIL1,T.npy
EARN,.npy
BICYCLE,BIC.npy
STEAK,S.npy
THIRSTY,THI.npy
SMOKING,SMO.npy
PATIENT3,PATI.npy
DROWN3,DR.npy
PAINT,P.npy
SHARP1,SH.npy
HOLY,.npy
WHILE,W.npy
FINGERSCROSSED,FINGERSCRO.npy
QUARTER,QUA.npy
STUDY,S.npy
HONGKONG,HONG.npy
COACH,C.npy
DIZZY,D.npy
ENVIRONMENT,ENVIRON.npy
CONVINCE2,CONVI.npy
CANNON,CA.npy
PAIR,.npy
BLINK,B.npy
NAVY,.npy
PHOTOGRAPHY,PHOTOGR.npy
UNAWARE,UNA.npy
SAVEMONEY,SAVEM.npy
HEADBACK,HEAD.npy
CATCH1,CA.npy
W.H.A.T,W.H.npy
CALM,.npy
ICE,.npy
DOWN,.npy
OPINION1,OPIN.npy
BASKET2,BAS.npy
KICK2,K.npy
LINGUISTICS,LINGUIS.npy
STEAM,S.npy
CRASH,C.npy
ALLTOGETHER,ALLTOGE.npy
BURN,.npy
SPECIALIST,SPECIA.npy
LOAD1,L.npy
SINGLEOUT,SINGL.npy
TICKLE,TI.npy
WASHFACE2,WASHF.npy
VIDEOGAME,VIDEO.npy
STACK3,ST.npy
BASKETBALL2,BASKETB.npy
MODEL1,MO.npy
SAMETIME,SAME.npy
NOTATHING,NOTAT.npy
OFTEN,O.npy
HOSPITAL2,HOSPI.npy
GREAT,G.npy
NOTHINGATALL,NOTHINGA.npy
CALIFORNIA,CALIFO.npy
ADMIRE,AD.npy
CARRY,C.npy
TWOWEEKS,TWOW.npy
NEXTYEAR,NEXT.npy
GOTCHA,GO.npy
ONCE,.npy
FLIP,.npy
AGAINST,AGA.npy
WITHOUT,WIT.npy
DEALCARDS,DEALC.npy
ROLE,.npy
GRIND,G.npy
SHARP1,SH.npy
HOLY,.npy
WHILE,W.npy
FINGERSCROSSED,FINGERSCRO.npy
QUARTER,QUA.npy
STUDY,S.npy
HONGKONG,HONG.npy
COACH,C.npy
DIZZY,D.npy
ENVIRONMENT,ENVIRON.npy
CONVINCE2,CONVI.npy
CANNON,CA.npy
PAIR,.npy
BLINK,B.npy
NAVY,.npy
REACT,R.npy
PHOTOGRAPHY,PHOTOGR.npy
UNAWARE,UNA.npy
SAVEMONEY,SAVEM.npy
HEADBACK,HEAD.npy
CATCH1,CA.npy
W.H.A.T,W.H.npy
CALM,.npy
ICE,.npy
DOWN,.npy
OPINION1,OPIN.npy
BASKET2,BAS.npy
KICK2,K.npy
LINGUISTICS,LINGUIS.npy
STEAM,S.npy
CRASH,C.npy
ALLTOGETHER,ALLTOGE.npy
BURN,.npy
SPECIALIST,SPECIA.npy
LOAD1,L.npy
SINGLEOUT,SINGL.npy
TICKLE,TI.npy
WASHFACE2,WASHF.npy
VIDEOGAME,VIDEO.npy
STACK3,ST.npy
BASKETBALL2,BASKETB.npy
MODEL1,MO.npy
SAMETIME,SAME.npy
NOTATHING,NOTAT.npy
OFTEN,O.npy
HOSPITAL2,HOSPI.npy
GREAT,G.npy
NOTHINGATALL,NOTHINGA.npy
CALIFORNIA,CALIFO.npy
ADMIRE,AD.npy
CARRY,C.npy
TWOWEEKS,TWOW.npy
NEXTYEAR,NEXT.npy
GOTCHA,GO.npy
ONCE,.npy
FLIP,.npy
AGAINST,AGA.npy
WITHOUT,WIT.npy
DEALCARDS,DEALC.npy
ROLE,.npy
GRIND,G.npy
FILE3,F.npy
US,.npy
SEESEE,SE.npy
BASKETBALL3,BASKETB.npy
ARIZONA,ARI.npy
MINE,.npy
MAINSTREAM,MAINST.npy
SAIL2,S.npy
HAWAII,HA.npy
PLUG2,P.npy
COMMITTEE,COMMI.npy
SHOULDER2,SHOUL.npy
BLUR,.npy
DROWN4,DR.npy
CRY2,.npy
SHARPEN2,SHAR.npy
BRIDGE2,BRI.npy
CRUMPLE,CRU.npy
BURY2,B.npy
TIE2,.npy
HOODIE1,HOO.npy
HIPPO2,HI.npy
TURKEY2,TUR.npy
CITY2,C.npy
THROW2,TH.npy
SPREAD2,SPR.npy
TOW3,.npy
BURY3,B.npy
AWARD,A.npy
STRETCH2,STRE.npy
HOLD2,H.npy
BANANA3,BAN.npy
IDENTITY,IDEN.npy
DOLPHIN3,DOLP.npy
SUNRISE,SUN.npy
GLOVES4,GLO.npy
ARM3,.npy
COMB1,C.npy
GROUP,G.npy
BITEONARM,BITEO.npy
CASTLE3,CAS.npy
HAT2,.npy
SHAVE4,SH.npy
POPULAR,POP.npy
DEPARTMENT,DEPART.npy
FORK1,F.npy
WRESTLE,WRE.npy
WEAK,.npy
FOUL,.npy
ONEMORE2,ONEM.npy
TWIRL,T.npy
QM,.npy
POINTINDEX,POINTI.npy
SLIP2,S.npy
CALL2,C.npy
MEDICINE,MEDI.npy
MIX3,.npy
GO,.npy
SHOOT2,SH.npy
FORK2,F.npy
TINY,.npy
FENCE2,FE.npy
ALL,.npy
COINS,C.npy
ALLOVER,ALL.npy
WHISTLE2,WHIS.npy
MILK2,M.npy
TRIANGLE,TRIA.npy
CAT3,.npy
GETINBED,GETI.npy
POLICEMAN2,POLICE.npy
CAKE,.npy
RABBIT2,RAB.npy
PENNY,P.npy
COPY,.npy
8HOUR,8.npy
COMB2,C.npy
DUCK2,D.npy
MOUTH,M.npy
PEG1,.npy
MEAT1,M.npy
VLOG,.npy
RESTALLDAY,RESTAL.npy
BLINDS2,BLI.npy
METAL,M.npy
CHEER,C.npy
GRAMMAR,GRA.npy
RIGHT3,RI.npy
DOWNLOAD,DOWN.npy
TEACH1,TE.npy
FINE2,F.npy
VOICE,V.npy
HOW1,.npy
SWEATER2,SWEA.npy
WALK-TIGHTROPE-CL,WALK-TIGHTROP.npy
BABY2,B.npy
MYSELF,MY.npy
SLIDE2,SL.npy
OFFEND,OF.npy
SHOCKED,SHO.npy
DECORATE1,DECOR.npy
LONGLINE,LONG.npy
ENOUGH,EN.npy
UNCLE,U.npy
RHINO2,RH.npy
SKI,.npy
HELICOPTER2,HELICOP.npy
DECIDE2,DEC.npy
PEG2,.npy
ERUPT2,ER.npy
VOMIT,V.npy
TOMATO,TO.npy
SINCE,S.npy
MICROSCOPE2,MICROSC.npy
BACK,.npy
PRETEND,PRE.npy
WASH2,W.npy
FOREVER1,FORE.npy
SELECT,SE.npy
WEIGH,W.npy
COOPERATE,COOPE.npy
SUSHI,S.npy
OFF,.npy
STORY2,ST.npy
GHOST,G.npy
ELEVEN,EL.npy
SLIPPER,SLI.npy
BRA3,.npy
TEACH2,TE.npy
DEFLATE,DEF.npy
CLOSEEYES,CLOSE.npy
CLOUD4,CL.npy
CRAWL2,CR.npy
BULL,.npy
TENT,.npy
PEEL2,P.npy
DIG,.npy
PASSPORT,PASS.npy
DIVIDE,DI.npy
MEETING,MEE.npy
AWAY,.npy
KILL,.npy
CANCEL1,CAN.npy
MIME,.npy
GETINFORMATIONOUTOF,GETINFORMATIONO.npy
EARLY,E.npy
BELIEVE2,BELI.npy
SLED2,S.npy
CLOSET2,CLO.npy
PORCUPINE,PORCU.npy
EFFECT,EF.npy
NOTUNDERSTAND,NOTUNDERS.npy
LOVE,.npy
FIT,.npy
INNOCENT,INNO.npy
DAUGHTER,DAUG.npy
SAFE,.npy
SOMETIMES,SOMET.npy
SUIT,.npy
BLESS,B.npy
WINDY,W.npy
FINGER,FI.npy
CATCH3,CA.npy
FUN,.npy
MISS,.npy
GATECLOSE,GATEC.npy
HALLOWEEN1,HALLOW.npy
THRILLED,THRI.npy
STILL,S.npy
SHUTOUT,SHU.npy
DINNER1,DIN.npy
RESTLESS,REST.npy
SAVE,.npy
RAISIN,RA.npy
MUMMY,M.npy
JOURNEY,JOU.npy
DISPATCH,DISP.npy
DEDICATE1,DEDIC.npy
PLATFORM,PLAT.npy
TO,.npy
CALCULATOR,CALCUL.npy
CROWN,C.npy
SYSTEM,SY.npy
INSTEAD,INS.npy
SHOOTING,SHOO.npy
LASTWEEK,LAST.npy
EDIT2,E.npy
RETRIEVE,RETR.npy
MAD,.npy
HAIRDRESSER,HAIRDRE.npy
COMMUTE,COM.npy
ILOVEYOU,ILOV.npy
BEND,.npy
AVERAGE,AVE.npy
IMPRESS,IMP.npy
VOLUNTEER,VOLUN.npy
OIL2,.npy
STAY,.npy
VANISH,VA.npy
RIVER2,RI.npy
LUCK,.npy
HUNDRED,HUN.npy
NOBIGDEAL,NOBIG.npy
NECK,.npy
CLOSEDOOR,CLOSE.npy
ALLOVERBODY,ALLOVER.npy
AXE1,.npy
HEAP,.npy
DONTCARE,DONT.npy
ACQUIRE,ACQ.npy
CULTURE,CUL.npy
SHAMEONYOU,SHAMEO.npy
NAKED,N.npy
BURP,.npy
TOPIC,T.npy
STORY3,ST.npy
MANAGE,MA.npy
PROFOUNDLYDEAF,PROFOUNDLY.npy
WHYNOT,WH.npy
READY,R.npy
CASUAL,CA.npy
AT,.npy
BABYSITTER,BABYSI.npy
WIND,.npy
LAW,.npy
SCRATCH,SCR.npy
PRIORITY,PRIO.npy
KITTEN,KI.npy
INTERVENE,INTER.npy
TAKENOTES,TAKEN.npy
DOG4,.npy
HOE,.npy
YOYO,.npy
COMPLAIN,COMP.npy
WELCOME2,WELC.npy
TRUCK2,TR.npy
TWINS2,TW.npy
PERIOD,PE.npy
TAKEOFF2,TAKE.npy
GOTHROUGH,GOTHR.npy
SEAL,.npy
SITUATION,SITUA.npy
INSTAGRAM,INSTA.npy
ORGANIZATION,ORGANIZA.npy
MAGNIFY1,MAGN.npy
VEST,.npy
OPINION2,OPIN.npy
WALK2,W.npy
PERSUADE,PERS.npy
CONFIDENTIAL,CONFIDEN.npy
DONKEY,DO.npy
RETIRE,RE.npy
SKILL,S.npy
LEFT,.npy
SCREWDRIVER3,SCREWDRI.npy
SCULPT,SC.npy
FANTASY,FAN.npy
CLASH,C.npy
ENERGY,EN.npy
ANALYZE,ANA.npy
POP3,.npy
VALLEY,VA.npy
SQUAREIDIOT,SQUAREI.npy
FOND,.npy
VISITOR,VIS.npy
SPILL2,SP.npy
SOFA,.npy
HEAR2,H.npy
SKATEBOARDING2,SKATEBOARD.npy
GOINGTHROUGHAHARDTIME,GOINGTHROUGHAHARD.npy
POUR1,P.npy
YAWN2,Y.npy
DINNER2,DIN.npy
CANCER2,CAN.npy
HUMMINGBIRD,HUMMING.npy
WHITEPERSON,WHITEPE.npy
STAYAWAKE24HRS,STAYAWAKE2.npy
BAG2,.npy
NONSENSE,NONS.npy
NETWORK,NET.npy
DECORATE2,DECOR.npy
BITE1,B.npy
QUALITY,QUA.npy
SERVE2,SE.npy
SHOUT1,SH.npy
OPEN,.npy
SWEETHEART,SWEETH.npy
TEARRIP2,TEAR.npy
ALIGN,A.npy
SPACESHIP,SPACE.npy
MAGNET3,MAG.npy
PEG3,.npy
TEENAGER,TEEN.npy
PUMPKIN,PUM.npy
ATTITUDE,ATTI.npy
LAMP2,L.npy
STACK4,ST.npy
STRAWBERRY2,STRAWBE.npy
ADDICT,AD.npy
MODEL2,MO.npy
FOURTH,FO.npy
STING,S.npy
KANGAROO2,KANGA.npy
FROWN1,FR.npy
PISSEDOFF,PISSE.npy
POOP,.npy
WRISTWATCH2,WRISTWA.npy
GUN2,.npy
RECENT1,REC.npy
FEEDBACK,FEED.npy
LOSEGAME,LOSE.npy
LOST,.npy
1DOLLAR,1DO.npy
PINEAPPLE3,PINEAP.npy
PUNISH,PU.npy
MINDTURNED,MINDTU.npy
ERASE3,ER.npy
GLASS3,GL.npy
LOAD2,L.npy
HARDOFHEARING,HARDOFHEA.npy
TRIP1,T.npy
REGULAR,REG.npy
WASHMACHINE,WASHMAC.npy
FEED1,F.npy
WINDMILL3,WINDM.npy
EITHER,EI.npy
BRAINSTORM,BRAINS.npy
LOCK3,L.npy
SOMERSAULT3,SOMERSA.npy
SHOUT2,SH.npy
INEPT,I.npy
WHOLE,W.npy
SUPERIOR,SUPE.npy
SAMESAME,SAME.npy
JUMP,.npy
FOOL,.npy
FLASHLIGHT4,FLASHLI.npy
POP4,.npy
FAST,.npy
BED2,.npy
IMAGINE2,IMAG.npy
CURTSEY1,CURT.npy
HAIRDRYER2,HAIRDR.npy
PICK,.npy
MAGNIFY2,MAGN.npy
SCOOP,S.npy
CHRISTMAS2,CHRIST.npy
UNDERGRADUATE,UNDERGRAD.npy
STAMP3,ST.npy
HONOR,H.npy
ASSEMBLY,ASSE.npy
STOP,.npy
STRAWBERRY3,STRAWBE.npy
SNOWBOARD,SNOWB.npy
TIEUP2,TI.npy
PARACHUTE3,PARACH.npy
MAGNET4,MAG.npy
KNITTING3,KNITT.npy
PROTECTION,PROTEC.npy
CRY4,.npy
DRILL,D.npy
BUCKLE1,BUC.npy
METAPHOR,META.npy
ITALY,I.npy
FOLD2,F.npy
BATTERY,BAT.npy
THINK,T.npy
RHINO3,RH.npy
PLOW2,P.npy
BEARD,B.npy
PANTS2,PA.npy
SCARF2,SC.npy
YAWN3,Y.npy
DENTIST2,DENT.npy
WINE,.npy
OWN,.npy
SMALL,S.npy
JAPAN,J.npy
LOSE,.npy
WRISTWATCH3,WRISTWA.npy
INTRODUCE,INTRO.npy
MEDITATE3,MEDIT.npy
SHINY,S.npy
MAIL1,M.npy
HELMET1,HEL.npy
DROWN5,DR.npy
BOTTLE,BO.npy
KANGAROO3,KANGA.npy
ERASE4,ER.npy
WINK,.npy
CANDY2,CA.npy
CASTLE4,CAS.npy
BRAIDS,BR.npy
STEAL,S.npy
BEHAVIOR,BEHA.npy
WHAT1,W.npy
CATEGORY,CATE.npy
FEW,.npy
RAKE,.npy
ZERO,.npy
CLEFTCHIN,CLEFT.npy
STEP,.npy
IGNORE,IG.npy
EARRING,EAR.npy
FASCINATED,FASCIN.npy
MISUNDERSTAND,MISUNDERS.npy
HOLDTOGETHER,HOLDTOGE.npy
COMEOUT,COM.npy
VACUUM,VA.npy
MISCHIEVOUS,MISCHIE.npy
COUNTRY,COU.npy
HOSE,.npy
GRASP,G.npy
